doc_id,speaker,party,party_raw,speech_length,full_text
047461152_20_2019-24_pdf_004_047461152_20_2019-24_pdf_004_0013,Volker Richter,AfD,AfD,1983,"Verehrter Herr Präsident, meine sehr verehrten Damen und 
Herren! Der FDP-Antrag befasst sich leider nicht mit der 
Problematik der Rücknahme von Migranten durch ihre 
Herkunftsstaaten. Ebenfalls unerwähnt bleibt die Kooperation 
zwischen den Regierungen dieser Staaten und der 
Bundesrepublik Deutschland. Dies führt leider zu keinen 
Ergebnissen, sodass die Regierungen dieser Staaten die Lebensbedingungen 
ihrer Bürger nicht verbessern und die 
völkerrechtliche Verpflichtung zur Rücknahme abgelehnter 
Asylbewerber damit nur schleppend oder überhaupt nicht 
stattfindet. 

(Beifall AfD) 

Lassen Sie mich aus dem FDP-Antrag zitieren. Dort heißt 
es: 

Durch eine Neuregelung werden die Rückführungen 
aufgrund verkürzter Klage-und Ausreisefristen erleichtert. 

Meine Damen, meine Herren, jedem von uns müsste doch 
eines klar sein: Eine Rückführung kann nur dann greifen, 
wenn diese Staaten die Menschen auch zurücknehmen. 

(Beifall AfD) 

Die hohe Quote der Duldung von Migranten belegt anschaulich, 
wie ungelöst die Problematik der Rücknahme 
von abgelehnten Asylbewerbern ist. In Deutschland wird 
seitens der etablierten Parteien immer einzig von der Verantwortung 
der Deutschen gesprochen, nicht aber von der 
Verantwortung der Politiker vieler Länder, aus denen Menschen 
migrieren; und somit gibt es keinerlei Druck auf diese 
Länder, ihre eigene Politik zu verändern und für ihre 
Einwohner Perspektiven zu schaffen. 

(Beifall AfD) 

Es muss klar sein, dass Deutschland nicht in der Lage ist, 
dies alles aufzufangen. Darüber muss eine gesellschaftliche 
und parlamentarische Debatte stattfinden. 

Es war uns wichtig, dies hier zu thematisieren, um klarzumachen, 
dass sich die Situation  selbst bei einer Zustimmung 
Hessens im Bundesrat  ohne weitere Maßnahmen 
kaum verändert. Die Aufforderung der FDP, die grüne 
Blockadehaltung im Bundesrat zu beenden, um politisch 
endlich handlungsfähig zu werden, kann von uns nur unterstützt 
werden. 

(Beifall AfD)"
047461152_20_2019-24_pdf_004_047461152_20_2019-24_pdf_004_0014,Astrid Wallmann,CDU,CDU,4529,"Sehr geehrter Herr Präsident, meine sehr geehrten Damen 
und Herren! Eines vorweg zu dieser Debatte: Ich glaube 
nicht, dass wir heute einen größeren Erkenntnisgewinn haben 
werden. Zum einen haben wir diese Debatte schon des 
Öfteren in diesem Hause geführt, zum anderen sind die Positionen, 
auch die der Koalition, hinlänglich bekannt. Insofern 
ist auch allen Beteiligten klar, dass wir als CDU natürlich 
das Konzept der sicheren Herkunftsstaaten für richtig 
halten. 

(Zuruf Stefan Müller (Heidenrod) (Freie Demokraten)) 

 Herr Müller, zu Ihnen komme ich gleich noch.  Wir befürworten 
auch die Ausweitung der sicheren Herkunftsstaaten 
auf die drei Maghrebstaaten und Georgien. Das hat 
zum einen damit zu tun, dass wir es für richtig halten, dass 
Asylverfahren beschleunigt werden, insbesondere für die 
Länder, für die nachweislich eine geringe Anerkennungsquote 
vorliegt. Ich will das kurz nennen. Im Jahr 2018 lag 
die Anerkennungsquote für Georgien bei 0,3 %, für Tunesien 
bei 1,9 %, für Algerien bei 1,2 % und für Marokko bei 
2,3 %. Insofern ist es richtig, dass im Bundestag, auch mit 
den Stimmen der CDU, ein entsprechender Beschluss gefasst 
worden ist. 
Es ist eben schon ausgeführt worden: Es ist natürlich nicht 
so, dass durch die Einstufung zu sicheren Herkunftsstaaten 
für Menschen aus diesen Ländern keine Asylanträge mehr 
angenommen werden. Durch die Anerkennungsquote, auch 
wenn sie gering ist, ist es klar, dass man auch einen 
Schutzstatus erlangen kann, wenn entsprechende Gründe 
vorgebracht werden können. 

Fakt ist nun einmal auch, dass wir innerhalb der Koalition 
unterschiedliche Auffassungen in dieser Frage haben. Es 
ist eben von der AfD in der Rede benannt worden, von der 
FDP ist es nicht benannt worden, es steht aber in der Über

schrift der Aktuellen Stunde, dass wir ein Wahlkampfversprechen 
gebrochen hätten. Da würde ich einmal ein bisschen 
abrüsten. Es ist relativ normal, das sollten Sie auch 
wissen, dass man im Wahlkampf selbstverständlich seine 
Positionen vertritt. Das ist ein ganz normales Vorgehen. 
Wenn man eine Koalition bildet, ist es nicht so, dass Standpunkte 
automatisch gemeinsame Standpunkte werden. 

(Zuruf SPD) 

Wie Sie dabei davon sprechen können, dass ein Wahlkampfversprechen 
gebrochen wurde, kann ich persönlich 
nicht nachvollziehen. 

(Beifall CDU und BÜNDNIS 90/DIE GRÜNEN) 

Eines ist mir auch noch einmal ganz wichtig hier zu betonen. 
Selbstverständlich, das gebietet innerhalb einer Koalition 
auch der respektvolle Umgang untereinander, respektieren 
wir auch die Argumentation und die Gründe der 
GRÜNEN zu ihrer Haltung. Das gehört sich einfach so. 
Ministerpräsident Bouffier hat 2013 den Satz geprägt: Man 
muss sich manchmal auch in die Position des anderen und 
seine Sichtweise hineindenken, um dessen Position nachzuvollziehen. 
 Das ändert nichts daran, dass wir zu unterschiedlichen 
Ergebnissen kommen. Das gehört aber zum 
Miteinander, insbesondere dann, wenn man gut zusammenarbeitet. 

(Beifall CDU und BÜNDNIS 90/DIE GRÜNEN) 

Herr Müller, Sie haben eben davon gesprochen  ich habe 
mir das kurz aufgeschrieben , es seien alle Landtage dafür. 
Ich würde dazu gerne einmal die Haltung der FDP in 
Augenschein nehmen. Ich darf Ihnen zwei Sätze zitieren: 

Sofern in Fragen, die nach Auffassung eines Koalitionspartners 
von grundsätzlicher Bedeutung sind, eine 
Einigung nicht erzielt werden kann, wird sich das 
Land der Stimme enthalten. 

Herr Müller, ich weiß nicht, ob Sie wissen, wo das steht. 
Sie ahnen es vielleicht: Es steht im Koalitionsvertrag von 
SPD, GRÜNEN und FDP in unserem Nachbarland Rheinland-
Pfalz, in dem Sie mitregieren. 

(Mathias Wagner (Taunus) (BÜNDNIS 90/DIEGRÜNEN): Ach was!  Weitere Zurufe BÜNDNIS 
90/DIE GRÜNEN) 

Ich darf Ihnen noch einen Satz zitieren: 

Bei der Frage der Einstufung von Staaten als sichere 
Herkunftsstaaten im Sinne des Art. 16a Grundgesetz 
haben die Koalitionspartner unterschiedliche Auffassungen. 
Dies wird sich im Abstimmungsverhalten 
im Bundesrat widerspiegeln. 

Herr Müller, wissen Sie, wo das steht?  Das steht im Koalitionsvertrag 
der Jamaikakoalition in Schleswig-Holstein, 
in der Sie auch mitregieren. 

(Zurufe Stefan Müller (Heidenrod) (Freie Demokraten) 
und Günter Rudolph (SPD)  Gegenrufe CDU 
und BÜNDNIS 90/DIE GRÜNEN  Glockenzeichen) 

Da wird es am Ende auch interessant. Sie kritisieren ein 
Abstimmungsverhalten und ein Verfahren, das Sie selbst in 
Regierungsverantwortung praktizieren. 

(Beifall CDU und BÜNDNIS 90/DIE GRÜNEN)"
047461152_20_2019-24_pdf_004_047461152_20_2019-24_pdf_004_0015,Saadet Sönmez,LINKE,DIE LINKE,799,"Sehr geehrter Herr Präsident, sehr geehrte Damen und Herren! 
Ich muss vorab erst einmal ein Missverständnis aufklären. 
Die FDP moniert in einem Antrag: 

CDU bricht Wahlversprechen  Hessen blockiert die 
sichere Drittstaatenlösung 

In dem anderen Antrag werben Sie um die Zustimmung im 
Bundesrat, Georgien, Algerien, Tunesien und Marokko zu 
sicheren Herkunftsstaaten zu erklären. 

Mit sicheren Drittstaaten sind aber die Staaten gemeint, in 
die man nach der Genfer Flüchtlingskonvention Menschen 
sozusagen zurück abschieben kann, wenn sich herausstellt, 
dass sie aus diesen Ländern gekommen sind. 

Sichere Herkunftsstaaten sind diejenigen, die durch Beschluss 
zu solchen erklärt wurden. Asylanträge von Menschen 
aus diesen Ländern werden grundsätzlich als unbegründet 
abgelehnt. 

(Dr."
047461152_20_2019-24_pdf_004_047461152_20_2019-24_pdf_004_0015,Ulrich Wilken,LINKE,DIE LINKE,1849,"Die FDP hat keine 
Ahnung!) 

Da die sichere Drittstaatenlösung nirgendwo debattiert 
wird und es sich auch herausgestellt hat, dass Sie über die 
Maghrebstaaten reden wollen und es Ihnen darum geht, 
Georgien, Tunesien, Algerien und Marokko zu sicheren 
Herkunftsstaaten zu erklären, bleiben wir jetzt bei diesem 
Thema. Wie Sie reinen Gewissens so etwas fordern können, 
ist für mich nicht nachvollziehbar, liebe Kolleginnen 
und Kollegen der FDP. 

(Beifall DIE LINKE) 

Menschenrechtsverletzungen wie Folter in Gefängnissen, 
Verfolgung von Homosexuellen, willkürliche Festnahmen, 
Gewalt gegen Journalistinnen und Journalisten, Einschränkung 
der hier so hochgepriesenen Meinungs- und Pressefreiheit, 
Verfolgung religiöser Minderheiten sind in diesen 
Ländern nach wie vor tagtägliche Realität. 

Amnesty International berichtet übrigens regelmäßig über 
Menschenrechtsverletzungen in diesen Ländern. Hätten Sie 
sich eindringlicher mit diesem Thema beschäftigt, wären 
Sie vielleicht auch darauf gestoßen. 

(Beifall DIE LINKE) 

In Algerien wurden im Jahr 2017 z. B. friedliche Aktivistinnen 
und Aktivisten festgenommen, weil sie auf Missstände 
in ihrem Land aufmerksam machen wollten. Homosexualität 
ist in diesen Ländern nach wie vor noch ein 
Straftatbestand. 

Wie kann man angesichts dieser Tatsachen behaupten, es 
sei dort keine Verfolgung zu befürchten?  Das ist mir 
schleierhaft. 

(Beifall DIE LINKE) 

Es ist ein Armutszeugnis, dass Sie diese eindeutigen Tatsachen 
ignorieren und nach wie vor vehement versuchen, alternative 
Fakten zu schaffen, um Ihre rassistische Gesinnung 
 will ich mal sagen  zu rechtfertigen. Anstatt sich 
um die tatsächlichen Probleme in diesem Land zu kümmern, 
wird wieder einmal auf dem Rücken der Flüchtlinge 
und der Menschen in Not Stimmungsmache betrieben. 

(Widerspruch Freie Demokraten)"
047461152_20_2019-24_pdf_004_047461152_20_2019-24_pdf_004_0016,Saadet Sönmez,LINKE,DIE LINKE,1546,"Okay, ich kann es auch anders formulieren. Ich kann auch 
sagen: In einer Zeit, in der die Stimmung rechtsradikal aufgeladen 
war  das ist nicht zu leugnen , als es zu rechtsradikalen 
Pogromen in den Städten Mölln und Solingen kam, 
wurde dieser Kompromiss geschlossen. 

(Beifall DIE LINKE) 

Im Rahmen dieses sogenannten Asylkompromisses wurde 
dieses Konzept der sicheren Herkunftsstaaten zwar eingeführt, 
hatte aber weitreichende Folgen für diese Menschengruppe. 
So wird der Rechtsschutz dieser Menschen massiv 
eingeschränkt, und es kommt zu massenhaften ungerechtfertigten 
Ablehnungen der Asylanträge. Für den Widerspruch 
gibt man diesen Menschen nur eine Woche Zeit  
eine Woche Frist, damit sie Widerspruch einlegen können. 

Außerdem merken Sie hier an, dass auch bei Anerkennung 
als sicherer Herkunftsstaat jeder Einzelfall genau geprüft 
wird und das Grundrecht auf Asyl damit weiterhin gewährleistet 
sei. Ich sage Ihnen aber: Das Gegenteil ist der Fall. 
Bei Asylsuchenden aus diesen Ländern werden die Anträge 
mit der Begründung des sicheren Herkunftsstaates als 
unbegründet abgelehnt, wie uns allen bekannt ist. Zwar 
kann der Antragsteller Tatsachen vorbringen, die das Gegenteil 
beweisen. Es ist jedoch sehr unwahrscheinlich, dass 

er damit durchdringt. Schließlich werden, wie gesagt, Eilverfahren 
stattfinden. Bestimmte Textbausteine des BAMF 
tun ihr Übriges, wenn es um Menschen aus diesen sogenannten 
sicheren Herkunftsstaaten geht. 

Vizepräsident Frank Lortz: 

Frau Kollegin, Sie müssen zum Schluss kommen."
047461152_20_2019-24_pdf_005_047461152_20_2019-24_pdf_005_0048,Mirjam Schmidt,GRUENE,BÜNDNIS 90/DIE GRÜNEN,1939,"Sehr geehrter Herr Präsident, meine sehr geehrten Damen 
und Herren! Es kommt eigentlich nicht so oft vor, dass 
man über ein Gesetz reden muss, das man am liebsten gar 
nicht einbringen würde. Und ja, ganz persönlich hätte ich 
mir gewünscht, dass sich die Briten nie für den Brexit entschieden 
hätten. Aber letztlich müssen wir diese Entscheidung 
der britischen Bevölkerung akzeptieren und uns mit 
den Konsequenzen auseinandersetzen. Der vorliegendeEntwurf für das Brexit-Übergangsgesetz, über den wir heute 
in der zweiten Lesung diskutieren, ist eine dieser Konsequenzen; 
denn dieses Gesetz schafft im Falle eines geregelten 
Brexits während der geplanten Übergangsphase 
Rechtsklarheit für die Bürgerinnen und Bürger und für Unternehmen. 

Inzwischen werden die Rufe lauter, die den Brexit rückgängig 
machen wollen. Besonders junge Menschen, die ihre 
Zukunft in Europa sehen, haben erkannt, welche Gefahren 
in einem Austritt aus der EU liegen. Aber nicht nur die 
jüngeren Briten denken so. Das Nein zum Brexit geht 
durch alle Bevölkerungsschichten. Die Verhandlungen mit 
der EU in Brüssel ziehen sich bis zum heutigen Tag. Es ist 
immer noch nicht klar entschieden, was am 29. März nun 
eigentlich passiert. 

Heute Nachmittag hat uns die Meldung erreicht, dass Theresa 
May das Parlament über eine Brexit-Verschiebung abstimmen 
lassen will. Damit ist der Nervenkrimi aber noch 
lange nicht ausgestanden. Aber was am Ende auch passiert: 
Der Brexit darf nicht das Ende unserer Partnerschaft mit 
Großbritannien sein. 

(Beifall BÜNDNIS 90/DIE GRÜNEN, CDU, vereinzelt 
SPD und Freie Demokraten) 

Großbritannien ist und bleibt Teil unserer Werte- und 
Handlungsgemeinschaft in Europa. Dieses Europa steht 
mit oder ohne Großbritannien vor großen Herausforderungen. 
Ob es sich um Klimaschutz handelt, um Migration, 
um Sicherheit oder um andere wichtige Entscheidungen für 
ein gutes Zusammenleben: Am Ende eines jeden Abkom"
047461152_20_2019-24_pdf_006_047461152_20_2019-24_pdf_006_0036,Torsten Felstehausen,LINKE,DIE LINKE,2543,"Schwachsinn!) 

der, wie an unseren Schulen, nachweislich teils zwischen 
70 % und 100 % liegt. 

(Beifall AfD und Alexandra Walter (fraktionslos)  
Anhaltende Unruhe  Glockenzeichen) 

In Großstädten wie Frankfurt ist das die Regel. 

Gerade für Kinder mit Migrationshintergrund ist es wichtig, 
in Gruppen mit möglichst geringem Migrationsanteil 
betreut zu werden. Wie sollen diese Kinder in unsere Gesellschaft 
integriert werden, wie bitte die deutsche Sprache 
fehlerfrei erlernen, wenn überwiegend Türkisch oder Arabisch 
gesprochen wird? Der Deutsche Philologenverband 
bzw. Herr Meidinger machte darauf schon 2017 aufmerksam. 

(Beifall AfD und Alexandra Walter (fraktionslos)) 

Was für die Kinder gilt, gilt auch für die Eltern. Für sie ist 
dieser Zustand ebenfalls integrationshemmend. An derartigen 
Einrichtungen wird es also schwer werden, gut funktionierende 
Elternvertretungen aufzubauen. Strukturprobleme 
sind da, um sie zu lösen, nicht, um sie zu verstärken. 
Da müssen wir ran. 

Auch der Heterogenität der Elternschaft an vielen Einrichtungen 
 Sie sagten es auch schon , bezogen auf das Bildungsniveau, 
sozialen Status, religiöse und politische,
weltanschauliche Überzeugungen, ist Rechnung zu tragen. 

(Anhaltende Unruhe  Glockenzeichen) 

All diesen Interessenlagen gerecht zu werden und eine gewisse 
Professionalisierung der Elternvertretungen zu erreichen, 
ist eine echte Mammutaufgabe und kann nur unter 
professioneller Anleitung erfolgen. 

(Beifall AfD und Alexandra Walter (fraktionslos)) 

Das muss auch für die Schulungen der Elternbeiräte gemäß 
Abs. 7 Ihres Entwurfs gelten. Sie wollen die Verantwortung 
dafür jedoch in die Hände der Landeselternvertretungen 
legen, und diese können dann nach eigenem Ermessen 
auch Dritte beauftragen  wer immer das auch ist, Sie werden 
dort nicht konkret. 

Die inhaltliche Gestaltung dieser Schulungen setzt jedoch 
eine gründliche, vorausgehende und stetige Evaluation, 

z. B. durch Elternbefragungen, voraus. Hierbei ist vor allem 
sicherzustellen, dass diese Schulungen politisch neutral, 
ideologiefrei und mit einem hohen Qualitätsanspruch 
erfolgen. Wir erwarten dazu im Gesetzestext eine entsprechend 
klare Aussage. 
(Beifall AfD und Alexandra Walter (fraktionslos)) 

Dann wäre noch zu klären, was denn angemessene Mittel 
nach Abs. 5 wären, die man den Elternvertretungen zukommen 
lassen will. Eine solch unkonkrete Pauschalzusage 
können wir nicht mittragen. Den lapidaren Hinweis 
nach Maßgabe des Haushalts erachten wir als unzureichend."
047461152_20_2019-24_pdf_006_047461152_20_2019-24_pdf_006_0058,Klaus Gagel,AfD,AfD,521,"Gut. 

(Zuruf: Das müsste man normalerweise rügen!) 

Sie zeigen letztlich, dass Sie an einem Symptom herum-
doktern und dies mit sozialistischer Mängelverwaltung irgendwie 
kurieren wollen. 

(Beifall AfD) 

Das müssten insbesondere Sie von der Linkspartei doch 
wissen. Das hat schon in der DDR nicht funktioniert. Es 
wird auch hier bei uns nicht funktionieren. Das große Problem, 
das wir auf dem Wohnungsmarkt haben, ist doch die 
seit 2015 mehr oder weniger unkontrolliert stattfindende 
Migration. 

(Beifall AfD "
047461152_20_2019-24_pdf_006_047461152_20_2019-24_pdf_006_0059,Klaus Gagel,AfD,AfD,857,"Ich habe noch eine Minute und zwei Sekunden Redezeit.  
Da kommt das Amt und fragt bei privaten Wohnungsvermietern 
an: Habt ihr eine Vierzimmerwohnung? Wir haben 
eine sechsköpfige Familie von irgendwoher. Wir zahlen 
alles. Und da ist eine Familie, die finanziert sich aus 
versteuertem Einkommen, fragt beim Vermieter an und 
sagt: Eigentlich haben wir nicht genug Geld. Wer steht in 
Konkurrenz zu wem?  Das Amt, das die Migranten im 
Rücken haben, und die Familie, die ihre Miete aus zu versteuerndem 
Einkommen finanzieren muss. 

(Zurufe BÜNDNIS 90/DIE GRÜNEN, SPD und 
DIE LINKE) 

Das ist der Mechanismus, der die Preise in den Großstädten 
treibt. Das ist das, was Sie nicht kapieren. Aber ich 
hoffe, die Wähler werden es Ihnen beim nächsten Mal zeigen. 

(Beifall AfD) 

Vizepräsidentin Heike Hofmann: 

Zur Geschäftsordnung, Herr Rudolph."
047461152_20_2019-24_pdf_006_047461152_20_2019-24_pdf_006_0065,Stephan Grüger,SPD,SPD,4453,"Hört, hört!) 

Liebe Kolleginnen und Kollegen, ausgerechnet diese hessische 
CDU und dieser Minister unternehmen heute zum 
wiederholten Male den Versuch, sich als Vorreiter im 
Kampf gegen Steuerhinterziehung darzustellen. 

Liebe Kolleginnen und Kollegen, das ist in etwa so glaubwürdig, 
als würden sich hier die GRÜNEN für den Erhalt 
der Industriearbeitsplätze einsetzen oder die AfD für eine 
humane Flüchtlingspolitik. 

(Beifall SPD) 

Liebe Kolleginnen und Kollegen, Steuerhinterziehung ist 
kriminell. Das ist eine Straftat, die die Allgemeinheit schädigt. 
Das ist ein Akt fehlender Solidarität mit der Gesellschaft. 
Das ist ein asoziales Delikt, das es mit allen Mitteln 
aufzuklären gilt. 

Die Staaten der Europäischen Union haben durch Steuerhinterziehung 
laut einer aktuellen Studie der University of 
London im Auftrag der sozialdemokratischen S&D-Fraktion 
des Europäischen Parlaments 825 Milliarden  Verluste 
durch Steuerhinterziehung. Das entspricht ungefähr dem 
Fünffachen des jährlichen Haushalts der Europäischen 
Union oder 1.650  pro Bürger der Europäischen Union. 

In Deutschland sind es 125 Milliarden , die dem Staat laut 
dieser Studie durch Steuerhinterziehung entgehen. Liebe 
Kolleginnen und Kollegen, damit könnte man viele Grundrenten 
des Hubertus Heil finanzieren. 

(Beifall SPD) 

Wir brauchen endlich eine EU-weite Minimalbesteuerung 
auf Unternehmensgewinne von mindestens 18 %. Wir 

brauchen EU-weit die Abschaffung fragwürdiger Steuerregelungen. 
Wir brauchen die Abschaffung des Einstimmigkeitsprinzips 
in der Europäischen Union. Anders als sein 
Vorgänger treibt Olaf Scholz das jetzt voran. Wir brauchen 
eine schwarze Liste in der Europäischen Union, die alle 
Steueroasen erfasst, auch die in der Europäischen Union. 

Liebe Kolleginnen und Kollegen, wir brauchen aber auch 
eine schlagkräftige und gut aufgestellte Steuerverwaltung, 
die solche illegalen Steuerpraktiken schnell und effektiv 
aufdecken und bekämpfen kann. 

(Beifall SPD) 

Die Mitarbeiterinnen und Mitarbeiter der hessischen Finanzverwaltung 
leisten herausragende Arbeit. Wir danken 
ihnen ausdrücklich dafür. 

(Beifall SPD, vereinzelt CDU und Hermann Schaus 
(DIE LINKE)) 

Sie sind hervorragend qualifiziert und genießen einen so 
guten Ruf, dass sie auch bei privaten Arbeitgebern begehrt 
sind. 

Alles Engagement der Mitarbeiterinnen und Mitarbeiter 
kann aber nicht kompensieren, dass in der hessischen Steuerverwaltung 
ca. 1.000 Stellen fehlen. Das Land Hessen 
hat, gemessen an seiner Wirtschaftskraft, die dünnste Personaldecke 
in der Steuerverwaltung wie auch in der Finanzverwaltung. 

Des Weiteren entfällt sowohl auf die Steuerfahnder in Hessen 
als auch auf die Beschäftigten in der Finanzverwaltung 
bundesweit das höchste Bruttoinlandsprodukt pro Steuerfahnder 
bzw. pro Beschäftigten. Dazu passt auch, dass 
Hessen bei der Dauer der Bearbeitung der Steuererklärungen 
bundesweit auf dem vorletzten Platz liegt. Liebe Kolleginnen 
und Kollegen, das ist das Resultat. Das liegt in 
der Verantwortung von 20 Jahren CDU-Finanzministern in 
Hessen. 

(Beifall SPD) 

Sechs Wochen vor der Landtagswahl haben Sie 50 Stellen 
für Spezialisten zur Stärkung der Finanzämter eingerichtet. 
Im Wahlkampfhaushalt 2018/2019 haben Sie die Zahl der 
Betriebsprüfer und der Anwärterinnen und Anwärter erhöht. 
Das ist gut. Das ist aber nicht ausreichend und 
kommt viel zu spät. 

Wir bräuchten ein über Jahre hinweg geltendes Entwicklungskonzept 
für eine moderne Finanzverwaltung, mit der 
man die Defizite beseitigen kann und die Steuerverwaltung 
zukunftsfähig macht. Das wäre eine echte Stärkung der 
Steuerverwaltung. Aber davon ist bei Ihnen nichts zu erkennen. 
Wie immer befasst sich die CDU mit der Vergangenheit 
oder dem Status quo, statt auch nur über die kurzfristige 
Zukunft zu sprechen. 

In so einen Entschließungsantrag hätte beispielsweise hineingehört, 
wie die Landesregierung mit den veränderten 
Anforderungen der neuen Grundsteuer ab dem nächsten 
Jahr umgehen will. Laut Steuer-Gewerkschaft sind dafür 
300 bis 400 zusätzliche Mitarbeiterinnen und Mitarbeiter 
in der Finanzverwaltung notwendig. Woher die kommen 
sollen, dazu steht in dem Entschließungsantrag kein Wort. 

Frau Arnoldt, im Übrigen finden sich auch keine Worte zu 
Cum-Cum- und Cum-Ex-Geschäften. Stattdessen wird viel 
Altbekanntes noch einmal aufgewärmt. Wir freuen uns, 
dass die hessische Steuerverwaltung federführend die Auf"
